brand,years,usingyears,tag_price,cc,gasoline,max_,compression,doors,source,mileage,type_number,certificate,residual_value
LEXUS,2016,2,176,1800,ªo¹q,136,13,5,8891,18000,7,0,54.54545455
VOLKSWAGEN,2011,7,132,1400,¨Tªo,160,10,3,UCar,67000,2,0,54.54545455
NISSAN,2014,4,71.5,1800,¨Tªo,131,9.9,4,8891,30000,8,0,54.54545455
VOLKSWAGEN,2014,4,63.8,1600,¨Tªo,105,10.5,5,8891,23000,3,0,54.54545455
VOLKSWAGEN,2011,7,101.8,1400,¨Tªo,122,10,5,8891,70000,1,0,54.51866405
NISSAN,2009,9,67.5,1800,¨Tªo,126,9.9,5,SUM,112619,3,1,54.51851852
TOYOTA,2010,8,67.5,1800,¨Tªo,140,10,4,abc,88000,7,0,54.51851852
NISSAN,2009,9,67.5,1800,¨Tªo,126,9.9,5,8891,92000,3,0,54.51851852
NISSAN,2009,9,67.5,1800,¨Tªo,126,9.9,5,8891,92000,3,1,54.51851852
FORD,2011,7,67.5,2000,¨Tªo,148,10.8,5,8891,75000,1,1,54.51851852
TOYOTA,2013,5,100.9,2500,¨Tªo,180,10.4,5,8891,57000,4,0,54.50941526
NISSAN,2013,5,89.9,2000,¨Tªo,136,10,4,8891,109000,3,0,54.50500556
TOYOTA,2015,3,89.9,2000,¨Tªo,146,10,5,8891,8888,1,0,54.50500556
MAZDA,2011,7,78.9,2000,¨Tªo,151,10,5,8891,76000,1,0,54.49936629
MAZDA,2013,5,78.9,2000,¨Tªo,151,10,5,8891,50000,1,0,54.49936629
FORD,2010,8,78.9,2000,®ãªo,136,18,5,Yahoo,68000,2,0,54.49936629
HONDA,2011,7,78.9,1800,¨Tªo,140,10.5,4,8891,62000,1,0,54.49936629
MITSUBISHI,2010,8,67.9,1800,¨Tªo,143,10.5,4,8891,120000,4,0,54.49189985
MAZDA,2011,7,67.9,1600,¨Tªo,106,10,5,8891,72000,1,0,54.49189985
NISSAN,2010,8,67.9,1800,¨Tªo,126,9.9,5,UCar,70000,2,0,54.49189985
MITSUBISHI,2010,8,67.9,1800,¨Tªo,143,10.5,4,UCar,68685,4,0,54.49189985
NISSAN,2010,8,67.9,1800,¨Tªo,126,9.9,5,8891,11000,3,0,54.49189985
TOYOTA,2012,6,85.9,1500,ªo¹q,101,13.4,5,abc,116000,1,1,54.48195576
MAZDA,2012,6,85.9,2000,¨Tªo,147,10,5,8891,110000,5,0,54.48195576
HONDA,2013,5,85.9,2000,¨Tªo,155,10.6,5,8891,80000,1,0,54.48195576
MAZDA,2012,6,85.9,2000,¨Tªo,147,10,5,8891,80000,5,0,54.48195576
MAZDA,2012,6,85.9,2000,¨Tªo,147,10,5,8891,80000,5,0,54.48195576
TOYOTA,2009,9,56.9,1500,¨Tªo,109,10.5,5,UCar,158193,6,0,54.48154657
TOYOTA,2009,9,56.9,1500,¨Tªo,109,10.5,5,UCar,65000,6,0,54.48154657
TOYOTA,2011,7,163,2400,¨Tªo,170,9.8,5,8891,1.00E+05,1,0,54.47852761
TOYOTA,2011,7,65.9,1800,¨Tªo,140,10,4,8891,86000,3,0,54.47647951
HONDA,2013,5,74.9,1800,¨Tªo,141,10.6,4,8891,80000,1,0,54.47263017
HONDA,2013,5,74.9,1800,¨Tªo,141,10.6,4,8891,76000,1,0,54.47263017
FORD,2013,5,74.9,2300,¨Tªo,157,9.7,5,8891,65000,3,1,54.47263017
FORD,2014,4,74.9,2000,¨Tªo,170,12,5,8891,50000,2,0,54.47263017
FORD,2013,5,74.9,2300,¨Tªo,157,9.7,5,8891,56000,3,0,54.47263017
FORD,2013,5,74.9,2300,¨Tªo,157,9.7,5,8891,56000,3,0,54.47263017
HONDA,2014,4,74.9,1800,¨Tªo,141,10.6,4,8891,36000,1,0,54.47263017
FORD,2014,4,74.9,2000,¨Tªo,170,12,5,8891,25000,2,0,54.47263017
MAZDA,2010,8,74.9,2000,¨Tªo,151,10,4,8891,57000,3,0,54.47263017
VOLKSWAGEN,2012,6,109.8,1600,®ãªo,105,16.5,5,8891,90000,1,0,54.46265938
VOLKSWAGEN,2013,5,109.8,1200,¨Tªo,105,10,3,8891,57000,1,0,54.46265938
FORD,2014,4,109.8,2000,¨Tªo,242,9.3,5,8891,40000,2,0,54.46265938
HONDA,2012,6,63.9,1500,¨Tªo,120,10.4,5,8891,102000,1,0,54.4600939
VOLKSWAGEN,2010,8,98.8,1600,®ãªo,105,16.5,5,8891,90000,2,0,54.4534413
NISSAN,2014,4,113.5,2500,¨Tªo,185,9.8,4,8891,63000,2,0,54.44933921
MAZDA,2010,8,79.9,2000,¨Tªo,148,10.8,5,8891,90000,5,0,54.44305382
NISSAN,2013,5,52.9,1600,¨Tªo,109,9.8,4,8891,57000,2,0,54.44234405
NISSAN,2012,6,52.9,1600,¨Tªo,109,9.8,4,8891,64000,2,0,54.44234405
NISSAN,2012,6,52.9,1600,¨Tªo,109,9.8,4,8891,40000,2,0,54.44234405
NISSAN,2012,6,52.9,1600,¨Tªo,109,9.8,4,8891,40000,2,0,54.44234405
NISSAN,2013,5,52.9,1600,¨Tªo,109,9.8,4,Yahoo,19577,2,0,54.44234405
NISSAN,2015,3,91.5,2000,¨Tªo,141.5,11.2,5,8891,27000,3,0,54.42622951
NISSAN,2015,3,73.5,1800,¨Tªo,131,9.9,4,8891,22000,7,0,54.42176871
TOYOTA,2012,6,188.9,3500,¨Tªo,275,10.8,5,8891,77000,2,0,54.42032822
VOLKSWAGEN,2013,5,144.8,2000,¨Tªo,210,9.6,5,8891,110000,1,0,54.4198895
VOLKSWAGEN,2013,5,144.8,2000,¨Tªo,210,9.6,5,8891,90000,1,0,54.4198895
VOLKSWAGEN,2012,6,92.8,1600,¨Tªo,102,10.5,5,8891,40000,2,0,54.41810345
VOLKSWAGEN,2011,7,126.8,1400,¨Tªo,140,10,5,UCar,1.00E+05,1,0,54.41640379
VOLKSWAGEN,2011,7,126.8,1400,¨Tªo,140,10,5,UCar,63000,1,0,54.41640379
FORD,2011,7,80.5,2000,®ãªo,136,18,5,8891,110000,2,0,54.40993789
FORD,2014,4,91.9,2000,®ãªo,163,16,5,8891,40000,1,0,54.40696409
NISSAN,2014,4,71.5,1800,¨Tªo,131,9.9,4,8891,25000,8,0,54.40559441
TOYOTA,2012,6,57.9,1500,¨Tªo,109,10.5,5,8891,105000,6,0,54.40414508
LEXUS,2014,4,193,2700,¨Tªo,188,10,5,8891,47000,2,0,54.40414508
MITSUBISHI,2011,7,57.9,1600,¨Tªo,112,10,5,8891,48000,5,0,54.40414508
FORD,2011,7,62.5,1800,¨Tªo,132,10.8,5,abc,63217,3,0,54.4
MAZDA,2014,4,98.9,2000,¨Tªo,147,10,5,8891,65000,1,0,54.3983822
TOYOTA,2009,9,98.9,2400,¨Tªo,170,9.8,5,8891,140000,2,1,54.3983822
MITSUBISHI,2013,5,98.9,2400,¨Tªo,172,10.5,5,8891,44000,3,0,54.3983822
TOYOTA,2009,9,98.9,2400,¨Tªo,170,9.8,5,8891,75000,2,1,54.3983822
TOYOTA,2011,7,98.9,2400,¨Tªo,167,9.8,4,SUM,59540,6,0,54.3983822
VOLKSWAGEN,2016,2,119.5,2000,®ãªo,102,16.5,5,8891,8888,2,0,54.39330544
MAZDA,2011,7,87.9,2500,¨Tªo,167,9.7,5,8891,78000,1,0,54.37997725
MITSUBISHI,2012,6,54.8,2400,¨Tªo,136,9,5,abc,39826,1,0,54.37956204
HONDA,2009,9,69.9,1800,¨Tªo,140,10.5,4,8891,145000,2,0,54.36337625
FORD,2014,4,69.9,1500,¨Tªo,112,11,5,8891,64000,2,0,54.36337625
FORD,2014,4,69.9,1500,¨Tªo,112,11,5,8891,58000,2,0,54.36337625
HONDA,2009,9,69.9,1800,¨Tªo,140,10.5,4,8891,90000,2,0,54.36337625
NISSAN,2012,6,58.5,1600,¨Tªo,105,9.8,5,8891,114000,4,0,54.35897436
TOYOTA,2009,9,97.5,2400,¨Tªo,167,9.8,4,UCar,150000,6,0,54.35897436
TOYOTA,2009,9,97.5,2400,¨Tªo,167,9.8,4,UCar,130000,6,0,54.35897436
TOYOTA,2009,9,97.5,2400,¨Tªo,167,9.8,4,UCar,130000,6,0,54.35897436
NISSAN,2010,8,58.5,1600,¨Tªo,105,9.8,5,abc,102986,6,0,54.35897436
NISSAN,2012,6,58.5,1600,¨Tªo,105,9.8,5,Yahoo,36000,4,0,54.35897436
MAZDA,2016,2,76.9,2000,¨Tªo,165,14,5,8891,30000,2,0,54.35630689
TOYOTA,2014,4,76.9,1800,¨Tªo,140,10,4,8891,54000,2,0,54.35630689
TOYOTA,2014,4,76.9,1800,¨Tªo,140,10,4,8891,40000,2,0,54.35630689
TOYOTA,2014,4,76.9,1800,¨Tªo,140,10,4,8891,30000,2,0,54.35630689
TOYOTA,2014,4,76.9,1800,¨Tªo,140,10,4,8891,30000,2,0,54.35630689
HONDA,2010,8,76.9,1800,¨Tªo,140,10.5,4,8891,56000,1,0,54.35630689
HONDA,2010,8,76.9,1800,¨Tªo,140,10.5,4,8891,50000,1,0,54.35630689
NISSAN,2010,8,530,3800,¨Tªo,485,9,2,8891,75000,1,0,54.33962264
NISSAN,2010,8,530,3800,¨Tªo,485,9,2,Yahoo,70000,1,1,54.33962264
HONDA,2009,9,58.9,1500,¨Tªo,120,10.4,5,8891,140000,1,0,54.32937182
TOYOTA,2015,3,58.9,1500,¨Tªo,109,10.5,5,8891,41000,5,0,54.32937182
TOYOTA,2015,3,58.9,1500,¨Tªo,109,10.5,5,8891,28000,5,0,54.32937182
MAZDA,2009,9,58.9,1600,¨Tªo,107,10,4,8891,83000,3,0,54.32937182
MAZDA,2009,9,58.9,1600,¨Tªo,107,10,4,8891,80000,3,0,54.32937182
MITSUBISHI,2013,5,58.9,1600,¨Tªo,112,10,5,8891,19000,5,0,54.32937182
TOYOTA,2011,7,65.9,1800,¨Tªo,140,10,4,8891,128000,3,0,54.32473445
FORD,2013,5,65.9,1600,¨Tªo,125,11,4,8891,1.00E+05,3,0,54.32473445
TOYOTA,2011,7,65.9,1800,¨Tªo,140,10,4,8891,120000,3,0,54.32473445
HONDA,2016,2,65.9,1500,¨Tªo,120,10.3,5,8891,20000,3,0,54.32473445
HONDA,2011,7,65.9,1500,¨Tªo,120,10.4,5,8891,103000,1,0,54.32473445
TOYOTA,2012,6,65.9,1800,¨Tªo,140,10,4,8891,90000,4,0,54.32473445
TOYOTA,2012,6,65.9,1800,¨Tªo,140,10,4,8891,89000,4,0,54.32473445
MAZDA,2010,8,65.9,1600,¨Tªo,106,10,5,8891,90000,1,0,54.32473445
TOYOTA,2011,7,65.9,1800,¨Tªo,140,10,4,8891,90000,3,0,54.32473445
TOYOTA,2012,6,65.9,1800,¨Tªo,140,10,4,8891,81000,4,1,54.32473445
TOYOTA,2011,7,65.9,1800,¨Tªo,140,10,4,8891,80000,3,0,54.32473445
HONDA,2011,7,65.9,1500,¨Tªo,120,10.4,5,8891,79000,1,0,54.32473445
TOYOTA,2013,5,65.9,1800,¨Tªo,140,10,4,8891,50000,4,0,54.32473445
HONDA,2016,2,65.9,1500,¨Tªo,120,10.3,5,8891,13000,3,0,54.32473445
NISSAN,2010,8,65.9,1800,¨Tªo,126,9.9,5,SUM,79324,4,0,54.32473445
TOYOTA,2012,6,65.9,1800,¨Tªo,140,10,4,8891,60000,4,0,54.32473445
TOYOTA,2011,7,65.9,1800,¨Tªo,140,10,4,8891,66000,3,0,54.32473445
TOYOTA,2012,6,65.9,1800,¨Tªo,140,10,4,8891,58000,4,0,54.32473445
TOYOTA,2012,6,65.9,1800,¨Tªo,140,10,4,8891,54000,4,0,54.32473445
MAZDA,2010,8,65.9,1600,¨Tªo,106,10,5,8891,68000,1,0,54.32473445
TOYOTA,2013,5,65.9,1800,¨Tªo,140,10,4,8891,38000,4,0,54.32473445
TOYOTA,2013,5,65.9,1800,¨Tªo,140,10,4,8891,33000,4,1,54.32473445
TOYOTA,2013,5,65.9,1800,¨Tªo,140,10,4,8891,30000,4,0,54.32473445
HONDA,2015,3,65.9,1500,¨Tªo,120,10.3,5,8891,14000,3,0,54.32473445
MAZDA,2010,8,65.9,1600,¨Tªo,106,10,5,8891,60000,1,0,54.32473445
TOYOTA,2012,6,65.9,1800,¨Tªo,140,10,4,8891,40000,4,0,54.32473445
MAZDA,2010,8,65.9,1600,¨Tªo,106,10,5,8891,52000,1,0,54.32473445
TOYOTA,2011,7,65.9,1800,¨Tªo,140,10,4,8891,40000,3,0,54.32473445
MITSUBISHI,2011,7,84.7,2400,¨Tªo,162,9.5,5,8891,85000,5,1,54.30932704
VOLKSWAGEN,2014,4,113.8,1600,®ãªo,105,16.5,5,8891,97000,1,0,54.30579965
TOYOTA,2012,6,70.9,1800,¨Tªo,140,10,4,Yahoo,1.00E+05,7,0,54.30183357
TOYOTA,2014,4,163.9,2400,¨Tªo,170,9.8,5,8891,8888,2,0,54.30140329
NISSAN,2013,5,89.9,2000,¨Tªo,136,10,4,SUM,113018,3,1,54.28253615
TOYOTA,2009,9,89.9,2400,¨Tªo,170,9.8,5,SUM,142600,6,0,54.28253615
FORD,2013,5,89.9,2000,®ãªo,163,16,5,8891,63000,1,0,54.28253615
NISSAN,2013,5,89.9,2000,¨Tªo,136,10,4,8891,46000,3,0,54.28253615
NISSAN,2014,4,89.9,2000,¨Tªo,136,10,4,8891,14000,3,0,54.28253615
VOLKSWAGEN,2012,6,102.8,1600,®ãªo,105,16.5,5,abc,82000,1,0,54.28015564
VOLKSWAGEN,2011,7,102.8,1600,®ãªo,105,16.5,5,SUM,44518,1,1,54.28015564
LEXUS,2013,5,199,2500,¨Tªo,208,12,4,abc,61000,2,0,54.27135678
LEXUS,2013,5,199,2500,¨Tªo,208,12,4,8891,50000,2,0,54.27135678
LEXUS,2013,5,199,2500,¨Tªo,208,12,4,8891,30000,2,0,54.27135678
VOLKSWAGEN,2015,3,125.3,1600,®ãªo,102,16.5,5,8891,22000,1,0,54.26975259
NISSAN,2014,4,71.5,1800,¨Tªo,131,9.9,4,8891,35000,8,0,54.26573427
MAZDA,2014,4,73.9,2000,¨Tªo,151,10,5,8891,50000,2,0,54.26251691
TOYOTA,2010,8,101,2400,¨Tªo,167,9.8,4,8891,112000,4,0,54.25742574
NISSAN,2012,6,106.9,2500,¨Tªo,170,9.6,5,8891,120000,3,0,54.25631431
LEXUS,2013,5,160,1800,ªo¹q,136,13,5,abc,84935,6,1,54.25
LEXUS,2012,6,160,1800,ªo¹q,136,13,5,8891,50000,6,0,54.25
MAZDA,2013,5,78.9,2000,¨Tªo,151,10,5,8891,85000,1,0,54.24588086
HONDA,2015,3,78.9,1800,¨Tªo,141,10.6,4,8891,32000,1,0,54.24588086
HONDA,2011,7,78.9,1800,¨Tªo,140,10.5,4,8891,90000,1,0,54.24588086
MAZDA,2013,5,78.9,2000,¨Tªo,151,10,5,8891,50000,1,0,54.24588086
TOYOTA,2014,4,78.9,2000,¨Tªo,146,10,5,8891,40000,4,0,54.24588086
MAZDA,2011,7,78.9,2000,¨Tªo,151,10,5,8891,68000,1,0,54.24588086
MAZDA,2013,5,78.9,2000,¨Tªo,151,10,5,8891,45000,1,0,54.24588086
MAZDA,2011,7,78.9,2000,¨Tªo,151,10,5,8891,61000,1,0,54.24588086
MAZDA,2011,7,78.9,2000,¨Tªo,151,10,5,8891,60000,1,0,54.24588086
HONDA,2015,3,78.9,1800,¨Tªo,141,10.6,4,8891,13000,1,0,54.24588086
HONDA,2011,7,78.9,1800,¨Tªo,140,10.5,4,8891,41000,1,0,54.24588086
FORD,2010,8,71.9,2300,¨Tªo,157,9.7,5,UCar,81894,3,0,54.24200278
MITSUBISHI,2014,4,57.9,1500,¨Tªo,112,10.5,5,8891,84000,4,0,54.23143351
LEXUS,2011,7,149,1800,ªo¹q,136,13,5,8891,55000,4,0,54.22818792
TOYOTA,2010,8,102.9,2400,¨Tªo,170,9.8,5,8891,102000,2,1,54.22740525
NISSAN,2014,4,56.8,1500,¨Tªo,103.4,10.1,5,8891,40000,3,0,54.22535211
NISSAN,2014,4,69.9,1600,¨Tªo,115,9.8,5,8891,40000,8,0,54.22031474
HONDA,2009,9,69.9,1800,¨Tªo,140,10.5,4,8891,83000,2,0,54.22031474
TOYOTA,2014,4,126.9,2000,¨Tªo,200,12.5,2,8891,48000,2,0,54.21591805
TOYOTA,2012,6,126.9,2000,¨Tªo,200,12.5,2,8891,65000,3,0,54.21591805
TOYOTA,2014,4,126.9,2000,¨Tªo,200,12.5,2,8891,37000,2,0,54.21591805
TOYOTA,2014,4,126.9,2000,¨Tªo,200,12.5,2,8891,37000,2,0,54.21591805
TOYOTA,2013,5,126.9,2000,¨Tªo,200,12.5,2,8891,38000,3,0,54.21591805
TOYOTA,2013,5,126.9,2000,¨Tªo,200,12.5,2,8891,38000,3,0,54.21591805
TOYOTA,2013,5,126.9,2000,¨Tªo,200,12.5,2,8891,36000,3,0,54.21591805
TOYOTA,2013,5,126.9,2000,¨Tªo,200,12.5,2,8891,35000,3,0,54.21591805
TOYOTA,2013,5,126.9,2000,¨Tªo,200,12.5,2,8891,32000,3,0,54.21591805
TOYOTA,2013,5,126.9,2000,¨Tªo,200,12.5,2,8891,30000,3,0,54.21591805
TOYOTA,2013,5,126.9,2000,¨Tªo,200,12.5,2,8891,30000,3,0,54.21591805
TOYOTA,2013,5,126.9,2000,¨Tªo,200,12.5,2,8891,30000,3,0,54.21591805
TOYOTA,2012,6,126.9,2000,¨Tªo,200,12.5,2,8891,30000,3,0,54.21591805
MAZDA,2008,10,60.5,1500,¨Tªo,103,10,5,SUM,91800,3,1,54.21487603
MAZDA,2008,10,60.5,1500,¨Tªo,103,10,5,8891,76000,3,0,54.21487603
TOYOTA,2009,9,87.8,2000,¨Tªo,150,9.8,5,8891,81000,3,0,54.21412301
VOLKSWAGEN,2012,6,80.8,1400,¨Tªo,85,10.5,5,SUM,35620,1,0,54.20792079
NISSAN,2010,8,67.9,1800,¨Tªo,126,9.9,5,8891,123000,2,1,54.19734904
MAZDA,2011,7,67.9,1600,¨Tªo,106,10,5,8891,1.00E+05,1,0,54.19734904
MAZDA,2013,5,67.9,1600,¨Tªo,106,10,5,8891,70000,1,0,54.19734904
MITSUBISHI,2010,8,67.9,1800,¨Tªo,143,10.5,4,8891,99000,4,0,54.19734904
MAZDA,2011,7,67.9,1600,¨Tªo,106,10,5,8891,80000,1,0,54.19734904
MAZDA,2011,7,67.9,1600,¨Tªo,106,10,5,8891,79000,1,0,54.19734904
MAZDA,2011,7,67.9,1600,¨Tªo,106,10,5,8891,79000,1,0,54.19734904
MITSUBISHI,2011,7,67.9,1800,¨Tªo,143,10.5,4,8891,75000,1,0,54.19734904
MITSUBISHI,2011,7,67.9,1800,¨Tªo,143,10.5,4,8891,70000,1,0,54.19734904
MAZDA,2011,7,67.9,1600,¨Tªo,106,10,5,8891,66000,1,0,54.19734904
NISSAN,2010,8,67.9,1800,¨Tªo,126,9.9,5,8891,70000,2,0,54.19734904
NISSAN,2010,8,67.9,1800,¨Tªo,126,9.9,5,8891,70000,2,0,54.19734904
NISSAN,2010,8,67.9,1800,¨Tªo,126,9.9,5,8891,70000,2,0,54.19734904
NISSAN,2010,8,67.9,1800,¨Tªo,126,9.9,5,8891,70000,2,0,54.19734904
NISSAN,2010,8,67.9,1800,¨Tªo,126,9.9,5,8891,68000,3,1,54.19734904
NISSAN,2010,8,67.9,1800,¨Tªo,126,9.9,5,8891,68000,3,0,54.19734904
MAZDA,2011,7,67.9,1600,¨Tªo,106,10,5,8891,60000,1,0,54.19734904
NISSAN,2010,8,67.9,1800,¨Tªo,126,9.9,5,8891,58000,3,0,54.19734904
NISSAN,2010,8,67.9,1800,¨Tªo,126,9.9,5,SUM,55088,3,1,54.19734904
MAZDA,2013,5,67.9,1600,¨Tªo,106,10,5,8891,8888,1,0,54.19734904
TOYOTA,2012,6,239.5,3500,¨Tªo,275,10.8,5,8891,76000,1,0,54.19624217
MAZDA,2009,9,77.5,2000,¨Tªo,148,10.8,5,8891,110000,5,0,54.19354839
FORD,2014,4,91.9,2000,®ãªo,163,16,5,8891,65000,1,0,54.18933624
NISSAN,2012,6,60.9,1600,¨Tªo,105,9.8,5,UCar,122415,2,0,54.18719212
FORD,2010,8,60.9,1800,¨Tªo,132,10.8,5,UCar,40000,3,0,54.18719212
NISSAN,2011,7,550,3800,¨Tªo,530,9,2,8891,25000,1,0,54.18181818
TOYOTA,2013,5,84.9,2000,¨Tªo,148,9.8,4,8891,68000,1,0,54.18138987
TOYOTA,2012,6,84.9,2000,¨Tªo,148,9.8,4,8891,69000,1,0,54.18138987
TOYOTA,2014,4,84.9,2000,¨Tªo,148,9.8,4,8891,38000,1,0,54.18138987
TOYOTA,2014,4,84.9,2000,¨Tªo,148,9.8,4,8891,38000,1,0,54.18138987
TOYOTA,2012,6,84.9,2000,¨Tªo,148,9.8,4,8891,56000,1,0,54.18138987
TOYOTA,2013,5,84.9,2000,¨Tªo,148,9.8,4,8891,16000,1,0,54.18138987
HONDA,2014,4,134,2400,¨Tªo,188,11.1,4,8891,52000,3,0,54.17910448
TOYOTA,2011,7,103,2400,¨Tªo,167,9.8,4,abc,100510,4,1,54.17475728
MITSUBISHI,2013,5,58.9,1600,¨Tªo,112,10,5,8891,1.00E+05,5,0,54.15959253
MITSUBISHI,2013,5,58.9,1600,¨Tªo,112,10,5,8891,86000,5,0,54.15959253
MITSUBISHI,2013,5,58.9,1600,¨Tªo,112,10,5,abc,85950,5,1,54.15959253
NISSAN,2011,7,58.9,1600,¨Tªo,105,9.8,5,8891,109000,2,0,54.15959253
MITSUBISHI,2013,5,58.9,1600,¨Tªo,112,10,5,abc,82459,5,1,54.15959253
MITSUBISHI,2013,5,58.9,1600,¨Tªo,112,10,5,8891,82000,5,0,54.15959253
TOYOTA,2015,3,58.9,1500,¨Tªo,109,10.5,5,Yahoo,18439,5,0,54.15959253
MITSUBISHI,2013,5,58.9,1600,¨Tªo,112,10,5,SUM,23500,5,1,54.15959253
TOYOTA,2010,8,97.5,2400,¨Tªo,167,9.8,4,8891,77000,6,0,54.15384615
TOYOTA,2010,8,97.5,2400,¨Tªo,167,9.8,4,SUM,76500,6,1,54.15384615
NISSAN,2015,3,73.5,1800,¨Tªo,131,9.9,4,8891,48000,7,0,54.14965986
NISSAN,2015,3,73.5,1800,¨Tªo,131,9.9,4,8891,30000,7,0,54.14965986
MAZDA,2015,3,80.9,2000,¨Tªo,165,14,5,8891,35000,2,0,54.14091471
MAZDA,2015,3,80.9,2000,¨Tªo,165,14,5,8891,20000,2,0,54.14091471
MAZDA,2015,3,80.9,2000,¨Tªo,165,14,5,8891,3812,2,0,54.14091471
NISSAN,2011,7,66.5,1800,¨Tªo,126,9.9,5,UCar,109298,4,0,54.13533835
TOYOTA,2010,8,56.9,1500,¨Tªo,109,10.5,5,abc,156400,6,0,54.13005272
TOYOTA,2009,9,56.9,1500,¨Tªo,109,10.5,5,SUM,158093,6,1,54.13005272
TOYOTA,2009,9,56.9,1500,¨Tªo,109,10.5,5,8891,150000,6,0,54.13005272
TOYOTA,2009,9,56.9,1500,¨Tªo,109,10.5,5,8891,122000,6,0,54.13005272
MITSUBISHI,2010,8,56.9,1600,¨Tªo,112,10,5,8891,1.00E+05,2,1,54.13005272
TOYOTA,2009,9,56.9,1500,¨Tªo,109,10.5,5,8891,1.00E+05,6,0,54.13005272
TOYOTA,2016,2,56.9,1500,¨Tªo,109,10.5,4,8891,10000,3,0,54.13005272
TOYOTA,2009,9,56.9,1500,¨Tªo,109,10.5,5,8891,71000,6,1,54.13005272
TOYOTA,2009,9,56.9,1500,¨Tªo,109,10.5,5,8891,65000,6,0,54.13005272
MITSUBISHI,2010,8,56.9,1600,¨Tªo,112,10,5,8891,60000,2,0,54.13005272
NISSAN,2011,7,56.9,1600,¨Tªo,105,9.8,5,8891,51000,4,0,54.13005272
MITSUBISHI,2014,4,73.9,1800,¨Tªo,143,10.5,4,8891,83000,3,0,54.12719892
MAZDA,2009,9,73.9,2000,¨Tªo,150,10,4,UCar,120603,3,0,54.12719892
MITSUBISHI,2014,4,73.9,1800,¨Tªo,143,10.5,4,8891,32000,3,0,54.12719892
NISSAN,2016,2,73.9,1600,¨Tªo,115,9.8,5,8891,5322,5,0,54.12719892
FORD,2011,7,77.6,2000,¨Tªo,148,10.8,5,8891,42000,3,0,54.12371134
MITSUBISHI,2011,7,64.3,2400,¨Tªo,159,9.5,5,8891,115000,3,0,54.12130638
MITSUBISHI,2012,6,64.3,2400,¨Tªo,159,9.5,5,8891,97000,3,1,54.12130638
MITSUBISHI,2014,4,64.3,2400,¨Tªo,159,9.5,5,SUM,55000,2,0,54.12130638
MITSUBISHI,2011,7,64.3,2400,¨Tªo,159,9.5,5,SUM,83000,3,0,54.12130638
HONDA,2009,9,61.9,1500,¨Tªo,120,10.4,5,8891,143000,1,0,54.11954766
TOYOTA,2009,9,61.9,1800,¨Tªo,132,10,4,8891,70000,4,0,54.11954766
TOYOTA,2014,4,68,2000,¨Tªo,133,9.8,5,8891,50000,2,0,54.11764706
TOYOTA,2012,6,68,2000,¨Tªo,133,9.8,5,8891,63000,2,0,54.11764706
TOYOTA,2012,6,68,2000,¨Tªo,133,9.8,5,8891,60000,2,0,54.11764706
TOYOTA,2011,7,49.9,1500,¨Tªo,106,10.5,4,UCar,107500,3,0,54.10821643
NISSAN,2014,4,86.5,1600,¨Tªo,185,9.5,5,8891,73000,2,0,54.10404624
NISSAN,2014,4,86.5,1600,¨Tªo,185,9.5,5,8891,66000,2,0,54.10404624
NISSAN,2014,4,86.5,1600,¨Tªo,185,9.5,5,8891,52000,2,0,54.10404624
VOLKSWAGEN,2011,7,143.8,2000,¨Tªo,210,9.6,5,8891,84000,2,0,54.10292072
TOYOTA,2013,5,93.9,2500,¨Tªo,181,10.4,4,8891,95000,2,0,54.1001065
TOYOTA,2012,6,93.9,2500,¨Tªo,181,10.4,4,8891,77000,2,0,54.1001065
TOYOTA,2012,6,93.9,2500,¨Tªo,181,10.4,4,8891,77000,2,0,54.1001065
TOYOTA,2011,7,105,2400,¨Tªo,170,9.8,5,8891,103000,2,0,54.0952381
TOYOTA,2011,7,105,2400,¨Tªo,170,9.8,5,8891,59000,2,0,54.0952381
TOYOTA,2009,9,159,2400,¨Tªo,170,9.8,5,abc,128604,3,0,54.08805031
TOYOTA,2013,5,86.9,1500,ªo¹q,101,13.4,5,UCar,78496,1,0,54.08515535
HONDA,2014,4,64.9,1500,¨Tªo,120,10.3,4,Yahoo,25182,2,0,54.08320493
FORD,2012,6,58.8,1600,¨Tªo,122,11,4,8891,71000,1,0,54.08163265
NISSAN,2011,7,62.5,1800,¨Tªo,126,9.9,4,8891,65000,1,0,54.08
HONDA,2009,9,69.9,1800,¨Tªo,140,10.5,4,8891,1.00E+05,2,0,54.07725322
HONDA,2009,9,69.9,1800,¨Tªo,140,10.5,4,8891,89000,2,0,54.07725322
MAZDA,2011,7,69.9,1500,¨Tªo,103,10,5,8891,69000,3,0,54.07725322
HONDA,2015,3,69.9,1500,¨Tªo,120,10.3,5,8891,22000,1,0,54.07725322
HONDA,2015,3,69.9,1500,¨Tªo,120,10.3,5,8891,19000,1,0,54.07725322
MAZDA,2014,4,69.9,1500,¨Tªo,103,10,5,8891,22000,1,0,54.07725322
VOLKSWAGEN,2014,4,63.8,1600,¨Tªo,105,10.5,5,8891,44000,3,0,54.07523511
HONDA,2014,4,79.9,1800,¨Tªo,141,10.6,4,8891,27000,1,0,54.06758448
VOLKSWAGEN,2010,8,88.8,1600,¨Tªo,102,10.5,5,8891,111000,2,0,54.05405405
NISSAN,2012,6,92.5,2500,¨Tªo,160,9.5,5,8891,82000,6,0,54.05405405
